id,parroquia_id:id,code,name,Cod_Postal,Desc_Corta_Urb,Desc_Larga_Urb,Nivel_Urb
16889,2623,343,CENTRO CASCO CENTRAL,6201,CTRO.,CENTRO,12
1323,1321,344,SECTOR ARAIRA,1193,SECT.,SECTOR,6
6423,2134,345,SECTOR GAMARRA,2126,SECT.,SECTOR,6
30161,2585,346,CASERIO POZO DULCE,3050,CAS.,CASERIO,14
10608,2502,347,URBANIZACION LOS ROSALES II,2301,URB.,URBANIZACION,4
16020,3117,348,BARRIO LAS DELICIAS,5001,BARR.,BARRIO,5
29121,2545,349,SECTOR POZO AZUL- EL CERCADO,3001,SECT.,SECTOR,6
18424,2822,350,CASERIO PUEBLO NUEVO,3352,CAS.,CASERIO,14
12837,2452,351,SECTOR CAMPO ALEGRE,4110,SECT.,SECTOR,6
22277,2680,352,ALDEA MIJARA,null,ALD,ALDEA,23
14220,2059,353,SECTOR OTTO PADRON,6001,SECT.,SECTOR,6
10456,2504,354,SECTOR SANTA ROSA,2319,SECT.,SECTOR,6
24473,2278,355,BARRIO BOTA BURRO,2051,BARR.,BARRIO,5
31316,3162,356,BARRIO LUIS FUENMAYOR,4013,BARR.,BARRIO,5
147,139,357,URBANIZACION LOS CHAGUARAMOS,1041,URB.,URBANIZACION,4
10482,2502,358,BARRIO 12 DE OCTUBRE,2301,BARR.,BARRIO,5
17463,2652,359,SECTOR LA PUENTE,6201,SECT.,SECTOR,6
20404,2857,360,SECTOR EL MACO,6168,SECT.,SECTOR,6
5875,2126,361,SECTOR LA BANDERA,2338,SECT.,SECTOR,6
12603,2436,362,URBANIZACION VIRGEN DE GUADALUPE,4101,URB.,URBANIZACION,4
27044,2998,363,SECTOR LA ESPERANZA,3152,SECT.,SECTOR,6
5487,2111,364,URBANIZACION JULIO MARTIN,2103,URB.,URBANIZACION,4
21093,2904,365,CASERIO SAN SALVADOR,6106,CAS.,CASERIO,14
29425,2553,366,CASERIO GUADALUPE,3061,CAS.,CASERIO,14
19829,2172,367,SECTOR EL CHARAL,5211,SECT.,SECTOR,6
32625,3202,368,URBANIZACION LOS SAMANES,4019,URB.,URBANIZACION,4
34161,3252,369,URBANIZACION LA POPULAR,4004,URB.,URBANIZACION,4
8535,8225,370,COMUNIDAD SANTA TERESITA DE PIAPOCO,7101,COM.,COMUNIDAD,15
19231,2146,371,SECTOR COSTAS DE COCHABAMBA,5216,SECT.,SECTOR,6
29174,2546,372,CASERIO EL PAMPERO,3001,CAS.,CASERIO,14
26632,2963,373,SECTOR ZAPATERO,3123,SECT.,SECTOR,6
8328,7993,374,SECTOR EL ESCONDIDO,7101,SECT.,SECTOR,6
30071,2580,375,CASERIO EL CUJI,3050,CAS.,CASERIO,14
25023,2290,376,URBANIZACION LOS SAMANES,2005,URB.,URBANIZACION,4
16078,3118,377,BARRIO SUCRE,5001,BARR.,BARRIO,5
30489,2594,378,CASERIO SAN RAFAEL DE ARENILLA,3031,CAS.,CASERIO,14
20102,2186,379,CASERIO CANO LINDO,5214,CAS.,CASERIO,14
14758,3053,380,CASERIO VILLA SELVA,5007,CAS.,CASERIO,14
20050,2184,381,SECTOR ESPINITO,5213,SECT.,SECTOR,6
21065,2901,382,SECTOR TARABACOITA,6110,SECT.,SECTOR,6
22321,2683,383,SECTOR LOS ROSALES,null,SECT.,SECTOR,6
1161,1159,384,SECTOR PETARE SANTA LUCIA,1070,SECT.,SECTOR,6
17903,2810,385,BARRIO MATURIN II,3350,BARR.,BARRIO,5
6212,2130,386,SECTOR LA JABONERA,2119,SECT.,SECTOR,6
10033,2482,387,CASERIO CHUPADERO,2355,CAS.,CASERIO,14
17431,2649,388,CENTRO CASCO CENTRAL,6221,CTRO.,CENTRO,12
10321,2492,389,SECTOR LA PICA,2320,SECT.,SECTOR,6
29015,2543,390,SECTOR VILLA PRODUCTIVA,3001,SECT.,SECTOR,6
34212,3256,391,BARRIO LOS MANANTIALES,4004,BARR.,BARRIO,5
33958,3243,392,SECTOR EL DIQUE,4036,SECT.,SECTOR,6
10661,2508,393,SECTOR AGUA BLANCA,2356,SECT.,SECTOR,6
26329,2942,394,SECTOR LOS MALAVARES,3103,SECT.,SECTOR,6
27194,3003,395,SECTOR SAN ANTONIO,3151,SECT.,SECTOR,6
25654,2308,396,BARRIO VILLA DORADA,2001,BARR.,BARRIO,5
9381,2078,397,SECTOR EL NEGRITO,7001,SECT.,SECTOR,6
10141,2486,398,URBANIZACION SAN NICOLAS DE LOS REYES,2315,URB.,URBANIZACION,4
4445,1034,399,URBANIZACION CARTANAL,1215,URB.,URBANIZACION,4
13048,2463,400,CASERIO LAS VEGAS,4154,CAS.,CASERIO,14
18687,2834,401,CASERIO CANO COLORADO,3355,CAS.,CASERIO,14
25103,2294,402,BARRIO NUEVA TABORDA,2050,BARR.,BARRIO,5
19255,2146,403,SECTOR LOS RIVAS,5216,SECT.,SECTOR,6
29021,2543,404,URBANIZACION FRANCISCO TAMAYO,3001,URB.,URBANIZACION,4
32999,3218,405,SECTOR LAS MANDOCAS,4045,SECT.,SECTOR,6
13378,1993,406,SECTOR RANCHO ALEGRE,6001,SECT.,SECTOR,6
9617,2092,407,BARRIO 1RO MAYO,5032,BARR.,BARRIO,5
18615,2831,408,URBANIZACION EL ESTE,3301,URB.,URBANIZACION,4
10820,2512,409,URBANIZACION LAS GARCITAS,2350,URB.,URBANIZACION,4
19206,2146,410,BARRIO LAS AMERICAS,5216,BARR.,BARRIO,5
7498,6971,411,CASERIO LA MONTANITA,8054,CAS.,CASERIO,14
26153,2935,412,SECTOR TIERRA NEGRA,3103,SECT.,SECTOR,6
30319,2591,413,SECTOR CERRO OSCURO,3050,SECT.,SECTOR,6
9546,9501,414,CARRETERA VIA GUACAS,5063,CARRT.,CARRETERA,9
34170,3252,415,URBANIZACION MODELO SECTOR 3,4004,URB.,URBANIZACION,4
4135,677,416,BARRIO LAS MERCEDES II,1235,BARR.,BARRIO,5
8481,8172,417,COMUNIDAD JERUSALEN,7101,COM.,COMUNIDAD,15
7985,7962,418,SECTOR EL PUERTO,7101,SECT.,SECTOR,6
16539,3071,419,URBANIZACION ANDRES BELLO,5020,URB.,URBANIZACION,4
24254,2271,420,BARRIO TEQUENDAMA,2017,BARR.,BARRIO,5
20253,2191,421,SECTOR LA PISTA,5217,SECT.,SECTOR,6
20348,2197,422,SECTOR CHORROSCO ABAJO,5221,SECT.,SECTOR,6
13772,2028,423,URBANIZACION PARAISO DEL IVEA,6023,URB.,URBANIZACION,4
24544,2279,424,PUEBLO CANOABITO SECTOR EL ANCA,2051,PBLO.,PUEBLO,8
15818,3105,425,SECTOR CARA-CARA PARTE ALTA,5038,SECT.,SECTOR,6
3629,3143,426,SECTOR PUNTO BONITO,3205,SECT.,SECTOR,6
20261,2191,427,SECTOR SABANA NUEVA,5217,SECT.,SECTOR,6
5518,2113,428,BARRIO RAUL LEONI,2103,BARR.,BARRIO,5
23260,2744,429,CERRO MUCUY BAJO,null,CERRO,CERRO,10
13467,2001,430,SECTOR LAS ISLETAS,6022,SECT.,SECTOR,6
15098,3063,431,CASERIO LA REFORMA,5032,CAS.,CASERIO,14
18993,2854,432,BARRIO EL CALVARIO,3308,BARR.,BARRIO,5
22508,2696,433,SECTOR EL SALADO,null,SECT.,SECTOR,6
25929,2310,434,ZONA INDUSTRIAL LA ISABELICA,2003,ZONA,ZONA,11
582,580,435,URBANIZACION PLAYA GRANDE,1162,URB.,URBANIZACION,4
14858,14827,436,CASERIO LA OVEJERA,5010,CAS.,CASERIO,14
18482,2827,437,CASERIO LA CIENAGOZA,3353,CAS.,CASERIO,14
6956,2235,438,SECTOR CHUPADERO,8001,SECT.,SECTOR,6
30746,2775,439,URBANIZACION SAN MIGUEL,6308,URB.,URBANIZACION,4
8475,8172,440,COMUNIDAD BUENA VISTA,7101,COM.,COMUNIDAD,15
18226,2819,441,BARRIO MANUEL ESPINOZA,3357,BARR.,BARRIO,5
16501,2038,442,URBANIZACION BRISAS DE BELEN,6008,URB.,URBANIZACION,4
8311,7993,443,BARRIO RINCON DE LORO,7101,BARR.,BARRIO,5
23302,3126,444,SECTOR LA ESMERALDA,null,SECT.,SECTOR,6
29937,2573,445,CASERIO CAMORUCO,3015,CAS.,CASERIO,14
33493,3231,446,BARRIO BELLA ESPERANZA,4005,BARR.,BARRIO,5
8363,8061,447,BARRIO BRISAS DEL AMAZONAS,7101,BARR.,BARRIO,5
6339,660,448,SECTOR LA BOMBA,2128,SECT.,SECTOR,6
9006,2336,449,CASERIO VALLECITO,2206,CAS.,CASERIO,14
32621,3202,450,SECTOR VALMORE RODRIGUEZ,4019,SECT.,SECTOR,6
205,190,451,BARRIO LAS TERRAZAS ZONA  A,1100,BARR.,BARRIO,5
27313,3009,452,SECTOR LA MESA DE LOS CANOS,3104,SECT.,SECTOR,6
13201,2472,453,URBANIZACION CIRO CALDERA,4167,URB.,URBANIZACION,4
4413,828,454,URBANIZACION VISTA REAL,1210,URB.,URBANIZACION,4
20339,2197,455,BARRIO NUEVO,5221,BARR.,BARRIO,5
14064,2049,456,SECTOR NUEVA MARINO,6054,SECT.,SECTOR,6
16156,3119,457,URBANIZACION CAMPO CLARO,5001,URB.,URBANIZACION,4
19455,2156,458,URBANIZACION LA CONCORDIA,5201,URB.,URBANIZACION,4
23578,2756,459,SECTOR EL CACIQUE,null,SECT.,SECTOR,6
22469,2693,460,SECTOR LOS MONTESITOS,null,SECT.,SECTOR,6
22943,2729,461,SECTOR CANO TIGRE,null,SECT.,SECTOR,6
9760,2097,462,BARRIO LOS CHIMICHIMI,7011,BARR.,BARRIO,5
17534,2801,463,SECTOR LA QUEBRADITA,3302,SECT.,SECTOR,6
28724,2540,464,SECTOR HOSPITAL CENTRAL,3001,SECT.,SECTOR,6
24868,2286,465,ZONA AGRICOLA EL TAQUE,2041,ZONA,ZONA,11
12368,2428,466,SECTOR LAS WILLIMS,4118,SECT.,SECTOR,6
18166,2816,467,CASERIO LOCO,3354,CAS.,CASERIO,14
24001,2263,468,SECTOR LA TRILLA CON RESD CAMPO CLARO,2040,SECT.,SECTOR,6
19943,2179,469,SECTOR HATO VIEJO,5210,SECT.,SECTOR,6
31015,2792,470,SECTOR CARUJO,6303,SECT.,SECTOR,6
14594,14574,471,URBANIZACION SAN JOSE,5027,URB.,URBANIZACION,4
30468,2594,472,CASERIO LAS MERCEDES,3031,CAS.,CASERIO,14
9124,2338,473,SECTOR NUEVA MIRANDA,2209,SECT.,SECTOR,6
29487,2559,474,CASERIO LAS QUEBRADITAS,3018,CAS.,CASERIO,14
32970,3217,475,SECTOR LAS CABIMITAS,4027,SECT.,SECTOR,6
28558,2536,476,CASERIO SORAJITO,3025,CAS.,CASERIO,14
427,413,477,BARRIO EL MOLINO,1167,BARR.,BARRIO,5
21159,2907,478,CASERIO EL CHARAL,6106,CAS.,CASERIO,14
7864,2357,479,SECTOR LAS MULAS,6401,SECT.,SECTOR,6
14316,2062,480,BARRIO MENCA DE LEONI,6001,BARR.,BARRIO,5
19917,2179,481,SECTOR BARRANCONES,5210,SECT.,SECTOR,6
24354,2275,482,BARRIO EL CARDONAL,2015,BARR.,BARRIO,5
22952,2729,483,SECTOR CAPAZON KM 18,null,SECT.,SECTOR,6
15950,3113,484,CASERIO LAS LAGUNA,5043,CAS.,CASERIO,14
33154,3224,485,BARRIO AMPARO,4001,BARR.,BARRIO,5
24169,2269,486,BARRIO LA ALIANZA,2003,BARR.,BARRIO,5
9784,2097,487,SECTOR LAS PIEDRAS,7011,SECT.,SECTOR,6
9958,9946,488,SECTOR EL PEAJE LA NEGRA,2313,SECT.,SECTOR,6
20389,2857,489,CASERIO COROZAL DE LAS TABLAS,6168,CAS.,CASERIO,14
17687,2803,490,URBANIZACION MISIA AMELIA,3303,URB.,URBANIZACION,4
1272,1263,491,BARRIO CAMPO RICO,1070,BARR.,BARRIO,5
23679,2819,492,CASERIO EL REGALO,3357,CAS.,CASERIO,14
13043,2462,493,SECTOR SAN GABRIEL,4101,SECT.,SECTOR,6
8712,2321,494,BARRIO LA MEDINERA,2201,BARR.,BARRIO,5
24515,2278,495,URBANIZACION PALMA SOLA ZONA 2,2051,URB.,URBANIZACION,4
18020,2810,496,URBANIZACION NUESTRA ESPERANZA,3350,URB.,URBANIZACION,4
12597,2436,497,URBANIZACION TOMAS MARZAL,4101,URB.,URBANIZACION,4
25215,2297,498,BARRIO SANTA LUCIA,2050,BARR.,BARRIO,5
21641,2922,499,PARCELAMIENTO MIRANDA SECTOR G,6101,PARC.,PARCELAMIENTO,18
3618,3143,500,SECTOR LAS TUNITAS,3205,SECT.,SECTOR,6
32258,3189,501,SECTOR VILLA PENDAL,4032,SECT.,SECTOR,6
26500,2958,502,SECTOR EL BOSQUE,3153,SECT.,SECTOR,6
27909,3040,503,SECTOR MERCADO MUNICIPAL,3101,SECT.,SECTOR,6
11899,2408,504,SECTOR LA IDEA,4150,SECT.,SECTOR,6
28626,2538,505,CASERIO LOS POCITOS,3009,CAS.,CASERIO,14
24150,2268,506,URBANIZACION BUENA VENTURA II,2010,URB.,URBANIZACION,4
19333,2154,507,URBANIZACION CONJT RESD AGUA CLARA B,5201,URB.,URBANIZACION,4
6321,2132,508,SECTOR URDANETA,2301,SECT.,SECTOR,6
6547,2210,509,SECTOR AGUASAY,8051,SECT.,SECTOR,6
31549,3170,510,SECTOR DR PORTILLO,5101,SECT.,SECTOR,6
15611,3094,511,CENTRO ABEJALES,5002,CTRO.,CENTRO,12
11051,2528,512,CASERIO EL MANGUITO,2354,CAS.,CASERIO,14
11831,2401,513,CASERIO SAN ENRIQUE,4136,CAS.,CASERIO,14
32733,3207,514,SECTOR TASAJERAS,4016,SECT.,SECTOR,6
10748,2512,515,CASERIO ZANJONOTE,2350,CAS.,CASERIO,14
13681,2027,516,BARRIO LAS MALVINAS,6023,BARR.,BARRIO,5
26868,2725,517,SECTOR EL SALADO,3112,SECT.,SECTOR,6
21039,2901,518,CASERIO EL CAFE,6110,CAS.,CASERIO,14
34269,3257,519,ZONA INDUSTUSTRIAL II,4004,ZONA,ZONA,11
24068,2267,520,SECTOR LOS TOROS,2038,SECT.,SECTOR,6
19953,2179,521,SECTOR LAGUNA AZUL,5210,SECT.,SECTOR,6
24589,2281,522,SECTOR CACHINCHE,2035,SECT.,SECTOR,6
31908,31884,523,SECTOR CANO MUERTO,5147,SECT.,SECTOR,6
6093,614,524,URBANIZACION VILLA INGENIO II,2107,URB.,URBANIZACION,4
7670,7083,525,URBANIZACION SAN ANTONIO,8052,URB.,URBANIZACION,4
17344,16560,526,URBANIZACION ARAGUA II,6201,URB.,URBANIZACION,4
15875,3108,527,BARRIO EL MILAGRO,5048,BARR.,BARRIO,5
29704,2568,528,URBANIZACION HORIZONTES,3023,URB.,URBANIZACION,4
15540,3087,529,CASERIO EL VALLE,5022,CAS.,CASERIO,14
3676,3144,530,BARRIO TIERRA AMARILLA,3203,BARR.,BARRIO,5
19813,2172,531,BARRIO COTICINO,5211,BARR.,BARRIO,5
33204,3226,532,BARRIO IXORA ROJAS,4001,BARR.,BARRIO,5
10766,2512,533,SECTOR ESTE,2350,SECT.,SECTOR,6
7563,7083,534,CASERIO EL YAGUAL,8052,CAS.,CASERIO,14
12312,2428,535,CASERIO CURAZAO,4157,CAS.,CASERIO,14
28117,2758,536,SECTOR AGUA BLANCA,3158,SECT.,SECTOR,6
14815,14775,537,SECTOR LA PESA,5009,SECT.,SECTOR,6
11706,2393,538,URBANIZACION LAS CAROLINAS,4132,URB.,URBANIZACION,4
19188,2145,539,SECTOR VIA CENTRAL,5216,SECT.,SECTOR,6
32554,3198,540,SECTOR OLIVO DE LA PAZ,4033,SECT.,SECTOR,6
33506,3231,541,BARRIO EL GAITERO,4005,BARR.,BARRIO,5
29077,2544,542,CASERIO QUEBRADA HONDA,3009,CAS.,CASERIO,14
9567,9501,543,SECTOR EL RUBIO,5063,SECT.,SECTOR,6
30102,2581,544,SECTOR 9 DE DICIEMBRE,3050,SECT.,SECTOR,6
20868,2886,545,SECTOR DOMINGO RAMOS,6155,SECT.,SECTOR,6
32217,3189,546,SECTOR CUJIZAL,4032,SECT.,SECTOR,6
12474,2435,547,SECTOR LOS PEROZOS,4101,SECT.,SECTOR,6
9983,9946,548,URBANIZACION LA PARAITA,2313,URB.,URBANIZACION,4
26732,2972,549,SECTOR EL SECRETO,3101,SECT.,SECTOR,6
17224,2633,550,SECTOR MATE VEJUCO VARUENA,6201,SECT.,SECTOR,6
5327,601,551,BARRIO SANTA ROSA,2335,BARR.,BARRIO,5
26837,2723,552,SECTOR EL TABAQUITO,3112,SECT.,SECTOR,6
27913,3040,553,SECTOR SANTA MARIA,3101,SECT.,SECTOR,6
29395,2551,554,CASERIO PASO REAL,3063,CAS.,CASERIO,14
930,912,555,URBANIZACION MONTE CLARO VILLAS,1202,URB.,URBANIZACION,4
1920,1334,556,SECTOR TERRAZAS COUNTRY,1192,SECT.,SECTOR,6
27280,3007,557,SECTOR LA ASUNCELIA,3104,SECT.,SECTOR,6
17537,2801,558,SECTOR SALSIPUEDES,3302,SECT.,SECTOR,6
34420,3266,559,SECTOR LA VACA,4017,SECT.,SECTOR,6
30479,2594,560,CASERIO OROGUELLE,3031,CAS.,CASERIO,14
539,535,561,ZONA PUERTO LA GUAIRA,1160,ZONA,ZONA,11
25156,2296,562,PUEBLO GOAIGOAZA SECTOR MIQUIJA,2050,PBLO.,PUEBLO,8
5283,5268,563,BARRIO UNION,2120,BARR.,BARRIO,5
31801,3174,564,SECTOR SUR DEL LAGO,5148,SECT.,SECTOR,6
15178,3065,565,SECTOR SANTO DOMINGO,5032,SECT.,SECTOR,6
21632,2922,566,ORG. COMUNITARIA DE VIVIENDAS FRANJA DEL PENON,6101,OCV,ORG. COMUNITARIA DE VIVIENDAS,16
33625,3233,567,BARRIO INTEGRACION COMUNAL,4004,BARR.,BARRIO,5
19872,2176,568,URBANIZACION 5 DE JULIO,5210,URB.,URBANIZACION,4
25133,2295,569,SECTOR LA PAZ,2050,SECT.,SECTOR,6
4401,828,570,URBANIZACION LOMA REAL,1210,URB.,URBANIZACION,4
4271,775,571,SECTOR PUENTE MACHADO,1228,SECT.,SECTOR,6
20992,2896,572,CASERIO RIO GRANDE ARRIBA,6156,CAS.,CASERIO,14
10041,2482,573,SECTOR COLOMBIA,2355,SECT.,SECTOR,6
18277,2819,574,CASERIO PALMA SOLA,3357,CAS.,CASERIO,14
10322,2492,575,SECTOR LA PLAYERA,2320,SECT.,SECTOR,6
5643,2117,576,SECTOR LA QUEBRADITA,2121,SECT.,SECTOR,6
13492,2003,577,URBANIZACION VILLAS TUCAN,6001,URB.,URBANIZACION,4
28360,2646,578,URBANIZACION COMPLEJO HABITACIONAL SIKENUN,6201,URB.,URBANIZACION,4
28655,2538,579,CASERIO UVEDAL,3009,CAS.,CASERIO,14
20844,2884,580,SECTOR QUEBRADA SECA,6150,SECT.,SECTOR,6
573,567,581,BARRIO BONANZA,1161,BARR.,BARRIO,5
7769,7342,582,SECTOR MARIPA,8009,SECT.,SECTOR,6
32827,3210,583,URBANIZACION TINAQUILLO 1,4021,URB.,URBANIZACION,4
12848,2452,584,SECTOR EL URUY,4110,SECT.,SECTOR,6
34022,3246,585,SECTOR TACUAREMBON,4036,SECT.,SECTOR,6
16109,3119,586,BARRIO EL PARAISO,5001,BARR.,BARRIO,5
7657,7083,587,URBANIZACION HIPODROMO SUR,8052,URB.,URBANIZACION,4
17053,2627,588,URBANIZACION BELLA LAGUNA,6201,URB.,URBANIZACION,4
7764,7342,589,SECTOR CAJA DE AGUA,8009,SECT.,SECTOR,6
33449,3230,590,SECTOR LOS DULCES,4001,SECT.,SECTOR,6
13477,2003,591,CASERIO EL HATILLO,6001,CAS.,CASERIO,14
31271,3159,592,URBANIZACION AMPARO,4013,URB.,URBANIZACION,4
3751,3144,593,URBANIZACION MALARIOLOGIA,3203,URB.,URBANIZACION,4
17477,2651,594,CASERIO LOS POZOS,6201,CAS.,CASERIO,14
30439,2594,595,CASERIO EL CARMEN,3031,CAS.,CASERIO,14
22700,2712,596,SECTOR CAPILLA DE LAS MERCEDES,null,SECT.,SECTOR,6
9857,2100,597,SECTOR ENTRADA ARICHUNITA,7001,SECT.,SECTOR,6
3942,667,598,PARCELAMIENTO OCHOA,1225,PARC.,PARCELAMIENTO,18
23916,23902,599,BARRIO VIRGEN DEL VALLE,8001,BARR.,BARRIO,5
5368,2106,600,BARRIO LOS TAMARINDOS,2106,BARR.,BARRIO,5
6434,2134,601,SECTOR TIERRA BLANCA,2126,SECT.,SECTOR,6
22186,2675,602,SECTOR LAS MESITAS,null,SECT.,SECTOR,6
13703,2027,603,SECTOR CURAGUARO,6022,SECT.,SECTOR,6
19079,2853,604,CASERIO SANTA ROSA,3308,CAS.,CASERIO,14
5754,2122,605,URBANIZACION CONJ. RESD. CASANOVA,2117,URB.,URBANIZACION,4
6253,2131,606,URBANIZACION 12 DE OCTUBRE,2122,URB.,URBANIZACION,4
1205,1186,607,SECTOR HOYO DE LAS TAPIAS,1070,SECT.,SECTOR,6
18942,2848,608,CASERIO LA MERMEJA,3351,CAS.,CASERIO,14
22618,2707,609,SECTOR EL ESPEJO,null,SECT.,SECTOR,6
26069,1490,610,SECTOR LAS PARCHAS,3214,SECT.,SECTOR,6
20168,2186,611,SECTOR SALOME LA TIGRA,5214,SECT.,SECTOR,6
23529,2754,612,SECTOR LOS PINOS,null,SECT.,SECTOR,6
26107,2920,613,SECTOR CANCAMURE,6101,SECT.,SECTOR,6
28449,2535,614,CASERIO CAMBURAL,3025,CAS.,CASERIO,14
9146,2338,615,URBANIZACION PORTACHUELO,2209,URB.,URBANIZACION,4
14448,2065,616,URBANIZACION EL REMANSO DE LAS MERCEDES,6050,URB.,URBANIZACION,4
7729,7283,617,SECTOR CATASTRO,8057,SECT.,SECTOR,6
29280,2547,618,BARRIO EL CARMEN,3001,BARR.,BARRIO,5
10894,2516,619,SECTOR LOS CONGRIOS,2305,SECT.,SECTOR,6
10987,2520,620,SECTOR SAN JOSE,2332,SECT.,SECTOR,6
29080,2544,621,CASERIO RIO CLARO,3009,CAS.,CASERIO,14
30698,2772,622,SECTOR LA SEDE,6312,SECT.,SECTOR,6
30541,2595,623,SECTOR 5 DE JULIO,3031,SECT.,SECTOR,6
27833,3039,624,SECTOR MENDOZA FRIA-LA GUAIRA,3122,SECT.,SECTOR,6
6137,2129,625,URBANIZACION LA FLORESTA,2115,URB.,URBANIZACION,4
18257,2819,626,CASERIO LA ESPERANZA DE CORDOVA,3357,CAS.,CASERIO,14
10336,2492,627,URBANIZACION BANCO OBRERO,2320,URB.,URBANIZACION,4
4955,1953,628,SECTOR EL BACHILLER I,1238,SECT.,SECTOR,6
9398,2078,629,SECTOR LAS TERRACITAS,7001,SECT.,SECTOR,6
33395,3230,630,BARRIO LOMITA DEL ZULIA EL TRIANGULO,4001,BARR.,BARRIO,5
27439,3019,631,SECTOR EL CENIZO-LA ALCABALA,3110,SECT.,SECTOR,6
22376,2686,632,SECTOR CENTENARIO,null,SECT.,SECTOR,6
13976,2043,633,SECTOR CERRO NEGRO,6001,SECT.,SECTOR,6
15577,3087,634,URBANIZACION LAS DALIAS,5022,URB.,URBANIZACION,4
7706,7230,635,URBANIZACION DIVINA PASTORA,8050,URB.,URBANIZACION,4
19118,2138,636,SECTOR COROCITO,5224,SECT.,SECTOR,6
9900,2102,637,SECTOR EL ASEO,7001,SECT.,SECTOR,6
15724,3102,638,ALDEA LA BORRERA,5037,ALD,ALDEA,23
30256,2591,639,BARRIO LOYOLA,3050,BARR.,BARRIO,5
14782,14776,640,CENTRO CASCO CENTRAL,5009,CTRO.,CENTRO,12
14237,2059,641,URBANIZACION BOYACA V,6001,URB.,URBANIZACION,4
5931,2127,642,URBANIZACION CUATRICENTENARIO,2340,URB.,URBANIZACION,4
17029,2627,643,SECTOR DONA MENCA DE LEONI,6201,SECT.,SECTOR,6
1544,1512,644,BARRIO MONTE OSCURO,3201,BARR.,BARRIO,5
19785,2170,645,SECTOR EL CEDRO,5207,SECT.,SECTOR,6
20516,2865,646,SECTOR LA CANCHA,6164,SECT.,SECTOR,6
15688,3099,647,ALDEA EL ORO,5033,ALD,ALDEA,23
10659,2508,648,CENTRO CASCO CENTRAL,2356,CTRO.,CENTRO,12
31803,3174,649,SECTOR VILLA DELICIAS,5148,SECT.,SECTOR,6
26747,2972,650,SECTOR PUENTE DE PIEDRA,3101,SECT.,SECTOR,6
23449,2750,651,CASERIO EL PALMAR,null,CAS.,CASERIO,14
18552,2831,652,BARRIO LA DEMOCRACIA,3301,BARR.,BARRIO,5
15477,3083,653,URBANIZACION COLINAS DE LA AZUCENA,5030,URB.,URBANIZACION,4
6140,2129,654,URBANIZACION LA LLOVIZNA,2115,URB.,URBANIZACION,4
32378,3193,655,SECTOR LA BOMBA,5068,SECT.,SECTOR,6
9196,614,656,URBANIZACION CONJUNTO RESD. LOS SAMANES,2107,URB.,URBANIZACION,4
20561,2866,657,SECTOR LAS CHARAS,6164,SECT.,SECTOR,6
7862,2357,658,SECTOR EL CAIGUAL,6401,SECT.,SECTOR,6
10496,2502,659,BARRIO EL DELIRIO,2301,BARR.,BARRIO,5
9143,2338,660,URBANIZACION MATIAS SALAZAR II,2209,URB.,URBANIZACION,4
34422,3266,661,SECTOR SAN ISIDRO,4017,SECT.,SECTOR,6
20835,2882,662,SECTOR VILLA DEL RIO,6107,SECT.,SECTOR,6
21061,2901,663,SECTOR LOS CEREZOS,6110,SECT.,SECTOR,6
15087,3063,664,BARRIO LA BOLIVARIANA,5032,BARR.,BARRIO,5
29010,2543,665,SECTOR VALLE VERDE,3001,SECT.,SECTOR,6
3480,1390,666,CASERIO PALO GRANDE,3209,CAS.,CASERIO,14
3342,1388,667,CASERIO EL CUPIDO,3210,CAS.,CASERIO,14
6705,2216,668,URBANIZACION RIO ARO,8050,URB.,URBANIZACION,4
11180,2374,669,SECTOR CHIQUIN,4116,SECT.,SECTOR,6
24161,2268,670,ZONA AGRICOLA SAN JUAN DE DIOS,2010,ZONA,ZONA,11
32451,3194,671,SECTOR LA CEIBA,5068,SECT.,SECTOR,6
19947,2179,672,SECTOR LA BALSERA,5210,SECT.,SECTOR,6
13490,2003,673,URBANIZACION PUERTO BRISAS,6001,URB.,URBANIZACION,4
34375,3263,674,SECTOR EL GALLINERO,4020,SECT.,SECTOR,6
23650,2764,675,SECTOR LOS GIROS,null,SECT.,SECTOR,6
5105,1316,676,SECTOR VALLE MARIN 2,1211,SECT.,SECTOR,6
7561,7083,677,CASERIO EL MANGANESO,8052,CAS.,CASERIO,14
4247,769,678,SECTOR VALLE TRANQUILO,1231,SECT.,SECTOR,6
26908,2984,679,CENTRO CASCO CENTRAL,3101,CTRO.,CENTRO,12
20512,2865,680,SECTOR EL PARAISO,6164,SECT.,SECTOR,6
34410,3265,681,BARRIO UNION TIA JUANA,4017,BARR.,BARRIO,5
17127,2631,682,SECTOR LA YAGUA,6201,SECT.,SECTOR,6
9263,9232,683,SECTOR OBELISCO,7002,SECT.,SECTOR,6
27256,3004,684,SECTOR SABANA DE GASPAR,3156,SECT.,SECTOR,6
5656,606,685,SECTOR LA SAMANERA,2121,SECT.,SECTOR,6
10337,2492,686,URBANIZACION BRISAS DEL DIAMANTE,2320,URB.,URBANIZACION,4
12981,12947,687,SECTOR PALO PINTAO,4114,SECT.,SECTOR,6
33975,3245,688,SECTOR EL PREGONERO,4036,SECT.,SECTOR,6
31786,3174,689,SECTOR LAS DELICIAS,5148,SECT.,SECTOR,6
5388,2106,690,URBANIZACION BROMELIAS,2106,URB.,URBANIZACION,4
22650,2708,691,SECTOR PIE DE MONTE,null,SECT.,SECTOR,6
